uniqueid,guess_number,word,guess,condition,trial,time_elapsed,init_entropy,post_entropy,init_w_remaining,post_w_remaining,expected_ent_reduction,random_ent_reduction,max_ent_reduction,min_ent_reduction,quantile_ent_reduction,quantile_ent_reduction_h,quantile_ent_reduction_l,true_ent_reduction,eff_samples
debug05QEW:debugKYVRn,1,shaft,raise,TIME,1,2.2430000000000003,9.538495049095683,4.46603825609246,12972,461,4.794629970038466,3.938416304748692,5.093774030951798,1.6948875479453738,0.9728333333333333,0.973,0.9726666666666667,5.072456793003223,27
debug05QEW:debugKYVRn,2,shaft,thump,TIME,1,2.915,4.46603825609246,1.886027824453759,461,9,2.7410205600542037,1.9242664248320078,3.4041781454914988,0.0,0.9033655448183938,0.9033655448183938,0.9033655448183938,2.5800104316387014,8
debug05QEW:debugKYVRn,3,shaft,flock,TIME,1,2.677,1.886027824453759,0.0,9,1,1.838139358203878,0.7789203489930991,1.863365787230738,0.0,0.9973333333333333,0.9976666666666667,0.997,1.886027824453759,147
debug05QEW:debugKYVRn,4,shaft,shaft,TIME,1,8.177,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug05QEW:debugKYVRn,1,hairy,raise,TIME,2,1.936,9.538495049095683,1.794143190094204,12972,13,4.780543352777994,3.9462322638406,5.120292290820921,1.4205955530817338,0.9691666666666666,0.9693333333333334,0.969,7.74435185900148,19
debug05QEW:debugKYVRn,2,hairy,thump,TIME,2,1.71,1.794143190094204,0.0,13,1,1.0282640807355639,0.5036043490569166,1.7386403523767924,0.0,0.8288333333333333,0.8306666666666667,0.827,1.794143190094204,6
debug05QEW:debugKYVRn,3,hairy,flock,TIME,2,2.6519999999999997,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug05QEW:debugKYVRn,4,hairy,windy,TIME,2,2.459,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug05QEW:debugKYVRn,5,hairy,hairy,TIME,2,4.772,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug05QEW:debugKYVRn,1,draft,raise,TIME,3,1.649,9.538495049095683,4.973246144307675,12972,297,4.980383640949229,3.942188637506318,5.262909943083692,1.2090445998300305,0.9891666666666666,0.9893333333333333,0.989,4.5652489047880085,52
debug05QEW:debugKYVRn,2,draft,thump,TIME,3,3.739,4.973246144307675,2.319530968080268,297,27,2.417195652055691,2.0529225977006282,3.726020518520056,0.0,0.6725,0.6726666666666666,0.6723333333333333,2.653715176227407,1
debug05QEW:debugKYVRn,3,draft,flock,TIME,3,2.1390000000000002,2.319530968080268,0.25613056831180553,27,2,2.1743145440116036,1.0493530011307441,2.1743145440116036,0.0,0.9998333333333334,1.0,0.9996666666666667,2.0634003997684625,858
debug05QEW:debugKYVRn,4,draft,windy,TIME,3,2.377,0.25613056831180553,0.0,2,1,0.25613056831180553,0.06949676086860322,0.25613056831180553,0.0,0.8643333333333334,1.0,0.7286666666666667,0.25613056831180553,15
debug05QEW:debugKYVRn,5,draft,draft,TIME,3,3.4330000000000003,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug05QEW:debugKYVRn,1,adapt,raise,TIME,4,1.52,9.538495049095683,3.830864708120737,12972,482,4.91118293661986,3.931589299328556,5.211990907088118,1.298168936858172,0.9804999999999999,0.9806666666666667,0.9803333333333333,5.707630340974946,32
debug05QEW:debugKYVRn,2,adapt,thump,TIME,4,3.2319999999999998,3.830864708120737,1.162165333877385,482,10,2.802166623045664,2.00175743463413,3.4794913525360847,0.0,0.8711666666666666,0.8713333333333333,0.871,2.668699374243352,4
debug05QEW:debugKYVRn,3,adapt,flock,TIME,4,2.096,1.162165333877385,0.0,10,1,1.0410435775907896,0.6932535205086618,1.1607647142761568,0.0,0.8625458180606465,0.8670443185604798,0.8580473175608131,1.162165333877385,7
debug05QEW:debugKYVRn,4,adapt,windy,TIME,4,2.123,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug05QEW:debugKYVRn,5,adapt,plaid,TIME,4,7.456,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug05QEW:debugKYVRn,6,adapt,adapt,TIME,4,6.847,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug05QEW:debugKYVRn,1,snore,raise,TIME,5,1.828,9.538495049095683,1.4560889728384672,12972,23,5.0040854771971,3.935461888481,5.2162391893298725,1.3361094228637458,0.9931666666666666,0.9933333333333333,0.993,8.082406076257216,87
debug05QEW:debugKYVRn,2,snore,thump,TIME,5,2.339,1.4560889728384672,1.1314286581797757,23,9,1.1501512654414796,0.6378388750373248,1.4033820094980498,0.0,0.8181212524983345,0.8181212524983345,0.8181212524983345,0.3246603146586915,6
debug05QEW:debugKYVRn,3,snore,flock,TIME,5,1.9569999999999999,1.1314286581797757,0.889688683798506,9,2,1.0208514215633644,0.6084947381895123,1.1185560992067698,0.0,0.9086971009663445,0.9136954348550483,0.9036987670776407,0.2417399743812697,6
debug05QEW:debugKYVRn,4,snore,windy,TIME,5,2.6189999999999998,0.889688683798506,0.0,2,1,0.889688683798506,0.2613942102299408,0.889688683798506,0.0,0.8530979347101931,1.0,0.7061958694203864,0.889688683798506,15
debug05QEW:debugKYVRn,5,snore,snore,TIME,5,7.837000000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug0Gdyl:debugZJHNc,1,smile,fight,TIME,0,20.139,9.538495049095683,5.7812233056858044,12972,1179,3.523350384531151,3.975866455909648,5.084728740912812,1.597200416796217,0.17983333333333335,0.18,0.17966666666666667,3.757271743409879,1
debug0Gdyl:debugZJHNc,2,smile,yield,TIME,0,30.351999999999997,5.7812233056858044,1.4668101037012544,1179,21,3.097195912938166,3.1515601934563517,4.426970223004228,0.0,0.42916666666666664,0.42933333333333334,0.429,4.31441320198455,3
debug0Gdyl:debugZJHNc,3,smile,jails,TIME,0,111.898,1.4668101037012544,0.031583350914667616,21,4,1.226501625417592,0.7406256338350448,1.4281068106670056,0.0,0.8445518160613129,0.8453848717094302,0.8437187604131956,1.4352267527865867,6
debug0Gdyl:debugZJHNc,4,smile,boils,TIME,0,71.068,0.031583350914667616,0.031583350914667616,4,4,0.0,0.007232210624080085,0.03158335091466761,0.0,0.2813333333333333,0.5626666666666666,0.0,0.0,1
debug0Gdyl:debugZJHNc,5,smile,prune,TIME,0,165.217,0.031583350914667616,0.021073592014414718,4,3,0.01052898605881287,0.007422089950624621,0.03158335091466761,0.0,0.6915,0.8233333333333334,0.5596666666666666,0.010509758900252898,2
debug0Gdyl:debugZJHNc,6,smile,smile,TIME,0,40.684,0.021073592014414718,0.0,3,1,0.021073592014414718,0.004961214015506265,0.021073592014414718,0.0,0.986,1.0,0.972,0.021073592014414718,30
debug0Gdyl:debugZJHNc,1,grind,pearl,TIME,1,6.897,9.538495049095683,5.354879330628712,12972,584,4.555572770372969,4.025941682260996,5.321391871437037,1.5605743817638793,0.823892035988004,0.8240586471176274,0.8237254248583805,4.183615718466971,3
debug0Gdyl:debugZJHNc,2,grind,right,TIME,1,29.55,5.354879330628712,0.7775601588028251,584,16,3.5436685784994455,2.626704298394978,4.314252945780458,0.0,0.8744999999999999,0.8746666666666667,0.8743333333333333,4.577319171825887,4
debug0Gdyl:debugZJHNc,3,grind,grids,TIME,1,20.916999999999998,0.7775601588028251,0.0,16,1,0.7373467851251225,0.3747958697343242,0.7691498379607049,0.0,0.9931666666666666,0.9933333333333333,0.993,0.7775601588028251,57
debug0Gdyl:debugZJHNc,4,grind,grind,TIME,1,11.584000000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug0Gdyl:debugZJHNc,1,shaft,pearl,TIME,2,9.53,9.538495049095683,4.108656343133932,12972,292,4.479843538413371,3.961555643745571,5.168554654402586,1.5982748423169315,0.8271666666666666,0.8273333333333334,0.827,5.429838705961751,6
debug0Gdyl:debugZJHNc,2,shaft,moons,TIME,2,28.8,4.108656343133932,1.1016679267765674,292,30,2.9816123847277707,2.0192732254770416,3.5682754653598505,0.0,0.9340219926691103,0.9340219926691103,0.9340219926691103,3.0069884163573644,12
debug0Gdyl:debugZJHNc,3,shaft,squid,TIME,2,49.75,1.1016679267765674,0.8434349978409637,30,17,0.27844807834437346,0.38885917266283104,1.0680288059823912,0.0,0.4095,0.4096666666666667,0.4093333333333333,0.2582329289356038,1
debug0Gdyl:debugZJHNc,4,shaft,stays,TIME,2,24.316999999999997,0.8434349978409637,0.41719486277602635,17,6,0.41063912361380384,0.25333446988695996,0.8401422989356802,0.0,0.6923333333333334,0.693,0.6916666666666667,0.4262401350649373,2
debug0Gdyl:debugZJHNc,5,shaft,water,TIME,2,249.373,0.41719486277602635,0.08181899607418591,6,5,0.34055817605711086,0.13410876269911612,0.4171948627760264,0.0,0.6831666666666666,0.7056666666666667,0.6606666666666666,0.33537586670184044,5
debug0Gdyl:debugZJHNc,6,shaft,white,TIME,2,9.95,0.08181899607418591,0.02056738164717323,5,2,0.05745079939159142,0.024797768193753594,0.08181899607418595,0.0,0.8119999999999999,0.8426666666666667,0.7813333333333333,0.061251614427012685,4
debug0Gdyl:debugZJHNc,7,shaft,shaft,TIME,2,59.148999999999994,0.02056738164717323,0.0,2,1,0.02056738164717323,0.0034621759106074936,0.02056738164717323,0.0,0.9158333333333333,1.0,0.8316666666666667,0.02056738164717323,27
debug0Gdyl:debugZJHNc,1,early,pearl,TIME,3,6.626,9.538495049095683,2.5251908605145856,12972,34,4.618455449277695,3.9711281556176674,5.117398706368218,1.5390427225766312,0.9198333333333333,0.92,0.9196666666666666,7.013304188581097,10
debug0Gdyl:debugZJHNc,2,early,reals,TIME,3,64.583,2.5251908605145856,0.04628958274441637,34,5,1.0716984461456152,1.2354383517971206,2.503678266184435,0.0,0.4195268243918694,0.4195268243918694,0.4195268243918694,2.478901277770169,1
debug0Gdyl:debugZJHNc,3,early,bread,TIME,3,116.149,0.04628958274441637,0.04447471047398952,5,4,0.0018204983702625106,0.018197517799098485,0.04628958274441637,0.0,0.3636666666666667,0.4806666666666667,0.24666666666666667,0.0018148722704268497,1
debug0Gdyl:debugZJHNc,4,early,bails,TIME,3,35.749,0.04447471047398952,0.04447471047398952,4,4,0.0,0.01708375966651052,0.04447471047398952,0.0,0.22609130289903365,0.4521826057980673,0.0,0.0,1
debug0Gdyl:debugZJHNc,5,early,haste,TIME,3,80.366,0.04447471047398952,0.0,4,1,0.041816490650697966,0.01724037514397403,0.04447471047398952,0.0,0.8105,0.9036666666666666,0.7173333333333334,0.04447471047398952,6
debug0Gdyl:debugZJHNc,6,early,early,TIME,3,47.033,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug0Gdyl:debugZJHNc,1,draft,white,TIME,4,6.431,9.538495049095683,4.961948145051402,12972,607,4.575874122827172,3.9010032043981457,5.078037173853744,1.5123871530545625,0.9078333333333333,0.908,0.9076666666666666,4.576546904044282,8
debug0Gdyl:debugZJHNc,2,draft,rules,TIME,4,17.617,4.961948145051402,3.131568383708877,607,69,3.4327561577370047,2.6754257816580185,4.233099869448013,0.0,0.8654999999999999,0.8656666666666667,0.8653333333333333,1.8303797613425248,4
debug0Gdyl:debugZJHNc,3,draft,pears,TIME,4,21.383000000000003,3.131568383708877,1.9623551904867962,69,16,1.5972060027325532,1.6506820316456603,3.007814468407424,0.0,0.43316666666666664,0.43366666666666664,0.43266666666666664,1.1692131932220806,1
debug0Gdyl:debugZJHNc,4,draft,goods,TIME,4,32.766,1.9623551904867962,0.004668346206348422,16,2,1.3301705669028896,0.7677763763300398,1.8904455355505516,0.0,0.8128333333333333,0.814,0.8116666666666666,1.9576868442804478,5
debug0Gdyl:debugZJHNc,5,draft,tread,TIME,4,31.699,0.004668346206348422,0.004668346206348422,2,2,0.0,0.0014331822853489657,0.004668346206348422,0.0,0.3465,0.693,0.0,0.0,1
debug0Gdyl:debugZJHNc,6,draft,dream,TIME,4,73.45,0.004668346206348422,0.004668346206348422,2,2,0.0,0.0014456312085658945,0.004668346206348422,0.0,0.3451666666666667,0.6903333333333334,0.0,0.0,1
debug0Gdyl:debugZJHNc,7,draft,draft,TIME,4,19.166,0.004668346206348422,0.0,2,1,0.004668346206348422,0.00143940674695743,0.004668346206348422,0.0,0.8458333333333333,1.0,0.6916666666666667,0.004668346206348422,28
debug0Gdyl:debugZJHNc,1,sugar,sight,TIME,5,6.763,9.538495049095683,0.8223294226458244,12972,16,4.231697575215616,3.9481691538344035,5.166860592128292,1.4618396006335312,0.6691666666666667,0.6693333333333333,0.669,8.71616562644986,1
debug0Gdyl:debugZJHNc,2,sugar,steal,TIME,5,25.967,0.8223294226458244,0.10242570217671235,16,3,0.6566856161623077,0.550206365423927,0.8164759313840931,0.0,0.6218333333333333,0.6226666666666667,0.621,0.7199037204691121,2
debug0Gdyl:debugZJHNc,3,sugar,ruder,TIME,5,72.482,0.10242570217671235,0.0,3,1,0.10242570217671237,0.06911042293149647,0.10242570217671237,0.0,0.8660446517827391,1.0,0.7320893035654782,0.10242570217671235,26
debug0Gdyl:debugZJHNc,4,sugar,sugar,TIME,5,9.9,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug0PKHY:debugwodVI,1,acorn,alien,TIME,0,10.071,9.538495049095683,3.1331735215638328,12972,23,4.93577336994007,4.046097447096496,5.26962224002845,1.6414601571934568,0.9741666666666666,0.9743333333333334,0.974,6.40532152753185,26
debug0PKHY:debugwodVI,2,acorn,acorn,TIME,0,28.206999999999997,3.1331735215638328,0.0,23,1,2.3348328480843032,1.4474703906163413,2.950855186087907,0.0,0.9055,0.9056666666666666,0.9053333333333333,3.1331735215638328,10
debug0PKHY:debugwodVI,1,hairy,alien,TIME,1,6.66,9.538495049095683,3.559965227450723,12972,96,5.009339572055218,3.9433824936297426,5.166005967349744,1.3119312018599074,0.9918333333333333,0.992,0.9916666666666667,5.97852982164496,87
debug0PKHY:debugwodVI,2,hairy,crime,TIME,1,15.96,3.559965227450723,2.411664644171232,96,19,1.5032286484017072,1.7326236514485251,3.170403993646752,0.0,0.35583333333333333,0.356,0.3556666666666667,1.1483005832794912,1
debug0PKHY:debugwodVI,3,hairy,laird,TIME,1,49.856,2.411664644171232,1.9468428235327626,19,11,0.8515451226226547,0.8903203936053197,2.2766877939751637,0.0,0.35466666666666663,0.35533333333333333,0.354,0.46482182063846933,1
debug0PKHY:debugwodVI,4,hairy,hairy,TIME,1,15.28,1.9468428235327626,0.0,11,1,1.6186097518521487,0.7781905948175231,1.9364793032103949,0.0,0.8948333333333333,0.8983333333333333,0.8913333333333333,1.9468428235327626,13
debug0PKHY:debugwodVI,1,grind,alien,TIME,2,6.428999999999999,9.538495049095683,3.658574032709296,12972,92,4.802930743470953,3.944300281412945,5.146244303502475,1.601013948320408,0.9671666666666666,0.9673333333333334,0.967,5.879921016386387,18
debug0PKHY:debugwodVI,2,grind,bring,TIME,2,19.055,3.658574032709296,0.5904298956579348,92,2,1.9215555809665499,1.7693549223023906,3.3569078439925923,0.0,0.5608333333333333,0.561,0.5606666666666666,3.068144137051361,1
debug0PKHY:debugwodVI,3,grind,grind,TIME,2,20.272000000000002,0.5904298956579348,0.0,2,1,0.5904298956579348,0.3319077753998454,0.5904298956579348,0.0,0.7189270243252249,1.0,0.43785404865044986,0.5904298956579348,7
debug0PKHY:debugwodVI,1,smile,alien,TIME,3,7.605,9.538495049095683,0.8557148703284206,12972,29,4.8284153579437055,3.934204390373412,5.299982496770178,1.4176279907695937,0.9748333333333333,0.975,0.9746666666666667,8.682780178767263,26
debug0PKHY:debugwodVI,2,smile,while,TIME,3,23.824,0.8557148703284206,1.4116184522788826,29,12,0.7421393684292775,0.35314871908431406,0.8330801981782506,0.0,0.9556666666666667,0.956,0.9553333333333334,-0.555903581950462,19
debug0PKHY:debugwodVI,3,smile,smile,TIME,3,38.824,1.4116184522788826,0.0,12,1,0.9607005579923226,0.6723728400699626,1.394021268728715,0.0,0.6641666666666667,0.668,0.6603333333333333,1.4116184522788826,1
debug0PKHY:debugwodVI,1,sugar,alien,TIME,4,6.227,9.538495049095683,6.314452485358817,12972,1318,4.733872961115008,3.884366895460093,5.233430846245814,1.2892685200140146,0.9561666666666666,0.9563333333333334,0.956,3.224042563736866,14
debug0PKHY:debugwodVI,2,sugar,sharp,TIME,4,19.111,6.314452485358817,1.5482487934946372,1318,29,4.340340318319356,2.7946082798395193,4.848858759982581,0.0,0.9804999999999999,0.9806666666666667,0.9803333333333333,4.76620369186418,32
debug0PKHY:debugwodVI,3,sugar,start,TIME,4,19.608,1.5482487934946372,0.38431730678702714,29,20,1.0490903505375628,0.7289467529385635,1.4920539789086174,0.0,0.6783333333333333,0.6786666666666666,0.678,1.16393148670761,1
debug0PKHY:debugwodVI,4,sugar,sonar,TIME,4,62.88,0.38431730678702714,0.006920245162406522,20,2,0.34646371995945424,0.20767281957035713,0.3720256487157201,0.0,0.9618333333333333,0.9626666666666667,0.961,0.3773970616246206,22
debug0PKHY:debugwodVI,5,sugar,sugar,TIME,4,24.048000000000002,0.006920245162406522,0.0,2,1,0.0069202451624065225,0.0029526379359601164,0.0069202451624065225,0.0,0.7866666666666667,1.0,0.5733333333333334,0.006920245162406522,9
debug0PKHY:debugwodVI,1,early,alien,TIME,5,5.445,9.538495049095683,4.41849933618447,12972,170,4.7570518937507815,3.957044492646545,5.073943479976278,1.336316505306785,0.9665,0.9666666666666667,0.9663333333333334,5.119995712911213,20
debug0PKHY:debugwodVI,2,early,learn,TIME,5,20.144000000000002,4.41849933618447,0.12688132785947626,170,8,2.8509959786622883,2.0769097976353788,3.5539362876569234,0.0,0.8955,0.8956666666666667,0.8953333333333333,4.291618008324994,6
debug0PKHY:debugwodVI,3,early,rally,TIME,5,92.648,0.12688132785947626,0.0,8,1,0.10517183442272754,0.05496413557586006,0.1260305986391567,0.0,0.8591666666666667,0.874,0.8443333333333334,0.12688132785947626,7
debug0PKHY:debugwodVI,4,early,early,TIME,5,28.888,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug0mas4:debugaJRmA,1,adult,arise,TIME,0,13.311,9.538495049095683,1.9727220718794711,12972,123,4.995219029469197,3.887943648691119,5.313781515710087,1.2345562174181992,0.9918333333333333,0.992,0.9916666666666667,7.565772977216212,91
debug0mas4:debugaJRmA,2,adult,today,TIME,0,16.265,1.9727220718794711,0.26794267877229744,123,2,1.594420727933375,1.1017897947287554,1.9234373351586134,0.0,0.8638333333333333,0.864,0.8636666666666667,1.7047793931071737,6
debug0mas4:debugaJRmA,3,adult,adult,TIME,0,10.191,0.26794267877229744,0.0,2,1,0.26794267877229744,0.14093784903422846,0.26794267877229744,0.0,0.737,1.0,0.474,0.26794267877229744,9
debug0mas4:debugaJRmA,1,snore,arise,TIME,1,5.441,9.538495049095683,1.456542117776922,12972,24,5.131410552826058,3.957808690943657,5.159630529996376,1.6941138727432157,0.9991669443518827,0.9993335554815062,0.9990003332222592,8.081952931318762,1204
debug0mas4:debugaJRmA,2,snore,siren,TIME,1,21.079,1.456542117776922,0.0,24,1,0.5230814502740451,0.6313631947605847,1.404233256071593,0.0,0.4120293235588137,0.4121959346884372,0.41186271242919026,1.456542117776922,1
debug0mas4:debugaJRmA,3,snore,sneer,TIME,1,26.165,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug0mas4:debugaJRmA,4,snore,snore,TIME,1,16.727999999999998,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug0mas4:debugaJRmA,1,smile,arise,TIME,2,5.291,9.538495049095683,3.0137295240496234,12972,32,5.044749477155007,3.9407903209642847,5.317743872533002,1.3862432807190337,0.9911666666666666,0.9913333333333333,0.991,6.52476552504606,63
debug0mas4:debugaJRmA,2,smile,today,TIME,2,14.369000000000002,3.0137295240496234,3.0578157985571215,32,20,1.5064919365895584,1.1657588911634156,2.5989935364104175,0.0,0.7313333333333334,0.7343333333333333,0.7283333333333334,-0.044086274507498135,2
debug0mas4:debugaJRmA,3,smile,shire,TIME,2,22.968000000000004,3.0578157985571215,2.851024469365018,20,17,0.5438505011179708,1.027639540158374,2.698904641732013,0.0,0.24716666666666667,0.253,0.24133333333333334,0.2067913291921033,1
debug0mas4:debugaJRmA,4,smile,spire,TIME,2,16.831,2.851024469365018,1.8802789585869644,17,10,1.1148059825198962,0.9517720896380104,2.630796251231258,0.0,0.6053333333333334,0.6143333333333333,0.5963333333333334,0.9707455107780538,1
debug0mas4:debugaJRmA,5,smile,slice,TIME,2,11.600999999999999,1.8802789585869644,0.010545824484780801,10,2,1.549805096791134,0.6842415856462537,1.8605362593910966,0.0,0.9390000000000001,0.945,0.933,1.8697331341021837,18
debug0mas4:debugaJRmA,6,smile,smile,TIME,2,17.058,0.010545824484780801,0.0,2,1,0.0105458244847808,0.0022286842411170086,0.0105458244847808,0.0,0.8943333333333333,1.0,0.7886666666666666,0.010545824484780801,19
debug0mas4:debugaJRmA,1,early,arise,TIME,3,8.078,9.538495049095683,4.395925798547512,12972,224,5.114367491908337,4.025928819013002,5.391216194022029,1.3708056525669345,0.9971666666666666,0.9973333333333333,0.997,5.1425692505481715,161
debug0mas4:debugaJRmA,2,early,earns,TIME,3,17.688,4.395925798547512,0.9853092818259754,224,3,2.1097164681950002,1.9387210409355986,3.657445917253566,0.0,0.5791402865711429,0.5791402865711429,0.5791402865711429,3.4106165167215363,1
debug0mas4:debugaJRmA,3,early,earth,TIME,3,14.697000000000001,0.9853092818259754,0.04626220739728379,3,2,0.9565284775871704,0.6054521907653734,0.9853092818259754,0.0,0.48683333333333334,0.594,0.37966666666666665,0.9390470744286916,3
debug0mas4:debugaJRmA,4,early,earls,TIME,3,23.039,0.04626220739728379,0.0,2,1,0.04626220739728379,0.02638487895225086,0.04626220739728379,0.0,0.7148333333333333,1.0,0.42966666666666664,0.04626220739728379,27
debug0mas4:debugaJRmA,5,early,early,TIME,3,16.058,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug0mas4:debugaJRmA,1,acorn,arise,TIME,4,5.377000000000001,9.538495049095683,2.675528273750124,12972,46,5.251538281390592,3.9765872704439253,5.3424138341187435,1.4912531068228876,0.9981666666666666,0.9983333333333333,0.998,6.862966775345559,356
debug0mas4:debugaJRmA,2,acorn,allow,TIME,4,13.793,2.675528273750124,2.8988442967816646,46,12,2.07016844890384,1.4028291627458542,2.5244663018708686,0.0,0.9228333333333333,0.923,0.9226666666666666,-0.22331602303154074,8
debug0mas4:debugaJRmA,3,acorn,adore,TIME,4,45.935,2.8988442967816646,1.6101179030876078,12,5,1.9172489808666833,1.2434134722781687,2.5561572442146274,0.0,0.8799133910726182,0.880413057961359,0.8794137241838774,1.2887263936940567,5
debug0mas4:debugaJRmA,4,acorn,acorn,TIME,4,12.137,1.6101179030876078,0.0,5,1,0.9853032174975461,0.7770103903541675,1.5992401068254722,0.0,0.607130956347884,0.6941019660113296,0.5201599466844385,1.6101179030876078,1
debug0mas4:debugaJRmA,1,glare,arise,TIME,5,6.08,9.538495049095683,1.5088967608373463,12972,75,5.054835343551441,3.9857464660901907,5.164591149566681,1.3836316490043108,0.9958333333333333,0.996,0.9956666666666667,8.029598288258336,164
debug0mas4:debugaJRmA,2,glare,today,TIME,5,16.8,1.5088967608373463,1.3353214211350939,75,51,0.1819494929101714,0.7310385806328837,1.4032007334424816,0.0,0.22775741419526824,0.2279240253248917,0.22759080306564478,0.17357533970225236,1
debug0mas4:debugaJRmA,3,glare,panda,TIME,5,11.79,1.3353214211350939,1.7688488857244398,51,14,1.1058495769250916,0.6640995337182058,1.3071715186254318,0.0,0.7515,0.752,0.751,-0.4335274645893459,6
debug0mas4:debugaJRmA,4,glare,chalk,TIME,5,27.002,1.7688488857244398,1.095851572299067,14,4,0.6487621011033399,0.4454902105937569,1.6542982491013185,0.0,0.7631666666666667,0.765,0.7613333333333333,0.6729973134253728,1
debug0mas4:debugaJRmA,5,glare,leary,TIME,5,37.745,1.095851572299067,1.0672186279252092,4,3,0.0321843737193512,0.20598954819061244,1.0958515722990667,0.0,0.6324558480506497,0.7104298567144285,0.554481839386871,0.02863294437385777,1
debug0mas4:debugaJRmA,6,glare,share,TIME,5,14.91,1.0672186279252092,1.0672186279252092,3,3,0.0,0.19598951275478224,1.0672186279252092,0.0,0.3546666666666667,0.7093333333333334,0.0,0.0,1
debug0mas4:debugaJRmA,7,glare,flare,TIME,5,10.712,1.0672186279252092,0.1970873453896491,3,2,0.983534723821515,0.19137193661577592,1.0672186279252092,0.0,0.9490169943352216,0.9856714428523825,0.9123625458180606,0.87013128253556,18
debug0mas4:debugaJRmA,8,glare,blare,TIME,5,6.145,0.1970873453896491,0.0,2,1,0.19708734538964912,0.041689028754972414,0.19708734538964912,0.0,0.8942371752165222,1.0,0.7884743504330446,0.1970873453896491,21
